Country,Sector,HS_Code,V2026,V2027,V2028,Route_Tag
Sri Lanka,Aluminium,7608,1.419,1.548,1.677,(L)
Sri Lanka,Aluminium,76090000,1.419,1.548,1.677,(L)
Sri Lanka,Aluminium,76101000,1.419,1.548,1.677,(L)
Sri Lanka,Aluminium,761090,1.419,1.548,1.677,(L)
Sri Lanka,Aluminium,76109010,1.419,1.548,1.677,(L)
Sri Lanka,Aluminium,76109090,1.419,1.548,1.677,(L)
Sri Lanka,Aluminium,76110000,1.903,2.076,2.249,(L)
Sri Lanka,Aluminium,7612,1.903,2.076,2.249,(L)
Sri Lanka,Aluminium,76130000,1.903,2.076,2.249,(L)
Sri Lanka,Aluminium,7614,1.408,1.536,1.664,(L)
Sri Lanka,Aluminium,76161000,1.903,2.076,2.249,(L)
Sri Lanka,Aluminium,76169100,1.903,2.076,2.249,(L)
Sri Lanka,Aluminium,76169910,1.155,1.26,1.365,(L)
Sri Lanka,Aluminium,76169990,1.903,2.076,2.249,(L)
Sri Lanka,Hydrogen,28041000,11.902,12.984,14.066, 
Sudan,Cement,25070080,,,,
Sudan,Cement,25231000,,,,
Sudan,Cement,25231000,0.957,1.044,1.131,(A)
Sudan,Cement,25232100,,,,
Sudan,Cement,25232900,0.99,1.08,1.17, 
Sudan,Cement,25239000,,,,
Sudan,Cement,25239000,0.957,1.044,1.131,(A)
Sudan,Cement,25233000,,,, 
Sudan,Fertilisers,28080000,1.98,1.98,1.98, 
Sudan,Fertilisers,28141000,,,,
Sudan,Fertilisers,28142000,0.646,0.646,0.646,
Sudan,Fertilisers,28342100,1.717,1.717,1.717,
Sudan,Fertilisers,3102,,,,
Sudan,Fertilisers,31021012,0.495,0.495,0.495,
Sudan,Fertilisers,31021015,0.798,0.798,0.798,
Sudan,Fertilisers,31021019,1.495,1.495,1.495,
Sudan,Fertilisers,31021090,1.454,1.454,1.454,
Sudan,Fertilisers,31022100,0.667,0.667,0.667,
Sudan,Fertilisers,31022900,1.212,1.212,1.212,
Sudan,Fertilisers,31023010,1.313,1.313,1.313,
Sudan,Fertilisers,31023090,2.03,2.03,2.03,
Sudan,Fertilisers,31024010,1.757,1.757,1.757,
Sudan,Fertilisers,31024090,1.757,1.757,1.757,
Sudan,Fertilisers,31025000,3.091,3.091,3.091,
Sudan,Fertilisers,31026000,1.697,1.697,1.697,
Sudan,Fertilisers,31028000,1.374,1.374,1.374,
Sudan,Fertilisers,31029000,1.495,1.495,1.495,
Sudan,Fertilisers,3105,,,,
Sudan,Fertilisers,31051000,0.737,0.737,0.737,
Sudan,Fertilisers,31052010,0.909,0.909,0.909,
Sudan,Fertilisers,31052090,0.616,0.616,0.616,
Sudan,Fertilisers,31053000,0.525,0.525,0.525,
Sudan,Fertilisers,31054000,0.343,0.343,0.343,
Sudan,Fertilisers,31055100,1.232,1.232,1.232,
Sudan,Fertilisers,31055900,0.646,0.646,0.646,
Sudan,Fertilisers,31059020,1.162,1.162,1.162,
Sudan,Fertilisers,31059080,0.606,0.606,0.606,
Sudan,Hydrogen,28041000,11.902,12.984,14.066,
Suriname,Cement,25070080,,,,
Suriname,Cement,25231000,,,,
Suriname,Cement,25231000,,,,
Suriname,Cement,25232100,,,,
Suriname,Cement,25232900,1.364,1.488,1.612, 
Suriname,Cement,25239000,,,,
Suriname,Cement,25239000,1.298,1.416,1.534,(A)
Suriname,Cement,25233000,,,,
Suriname,Fertilisers,28080000,1.858,1.858,1.858, 
Suriname,Fertilisers,28141000,,,,
Suriname,Fertilisers,28142000,0.727,0.727,0.727,
Suriname,Fertilisers,28342100,1.646,1.646,1.646,
Suriname,Fertilisers,3102,,,,
Suriname,Fertilisers,31021012,0.455,0.455,0.455,
Suriname,Fertilisers,31021015,0.737,0.737,0.737,
Suriname,Fertilisers,31021019,1.374,1.374,1.374,
Suriname,Fertilisers,31021090,1.353,1.353,1.353,
Suriname,Fertilisers,31022100,0.626,0.626,0.626,
Suriname,Fertilisers,31022900,1.141,1.141,1.141,
Suriname,Fertilisers,31023010,1.232,1.232,1.232,
Suriname,Fertilisers,31023090,1.899,1.899,1.899,
Suriname,Fertilisers,31024010,1.586,1.586,1.586,
Suriname,Fertilisers,31024090,1.586,1.586,1.586,
Suriname,Fertilisers,31025000,2.899,2.899,2.899,
Suriname,Fertilisers,31026000,1.586,1.586,1.586,
Suriname,Fertilisers,31028000,1.293,1.293,1.293,
Suriname,Fertilisers,31029000,1.384,1.384,1.384,
Suriname,Fertilisers,3105,,,,
Suriname,Fertilisers,31051000,0.667,0.667,0.667,
Suriname,Fertilisers,31052010,0.788,0.788,0.788,
Suriname,Fertilisers,31052090,0.525,0.525,0.525,
Suriname,Fertilisers,31053000,0.535,0.535,0.535,
Suriname,Fertilisers,31054000,0.323,0.323,0.323,
Suriname,Fertilisers,31055100,1.081,1.081,1.081,
Suriname,Fertilisers,31055900,0.556,0.556,0.556,
Suriname,Fertilisers,31059020,1.081,1.081,1.081,
Suriname,Fertilisers,31059080,0.535,0.535,0.535,
Suriname,Hydrogen,28041000,11.902,12.984,14.066,
Syria,Cement,25070080,,,,
Syria,Cement,25231000,,,,
Syria,Cement,25231000,1.463,1.596,1.729,(A)
Syria,Cement,25232100,,,, 
Syria,Cement,25232900,1.518,1.656,1.794, 
Syria,Cement,25239000,,,,
Syria,Cement,25239000,1.452,1.584,1.716,(A)
Syria,Cement,25233000,,,, 
Syria,Fertilisers,28080000,2.545,2.545,2.545, 
Syria,Fertilisers,28141000,2.161,2.161,2.161, 
Syria,Fertilisers,28142000,0.646,0.646,0.646, 
Syria,Fertilisers,28342100,2.101,2.101,2.101, 
Syria,Fertilisers,3102,,,, 
Syria,Fertilisers,31021012,0.495,0.495,0.495, 
Syria,Fertilisers,31021015,0.788,0.788,0.788, 
Syria,Fertilisers,31021019,1.495,1.495,1.495, 
Syria,Fertilisers,31021090,1.465,1.465,1.465, 
Syria,Fertilisers,31022100,0.697,0.697,0.697, 
Syria,Fertilisers,31022900,1.414,1.414,1.414, 
Syria,Fertilisers,31023010,1.616,1.616,1.616, 
Syria,Fertilisers,31023090,2.485,2.485,2.485, 
Syria,Fertilisers,31024010,2.141,2.141,2.141, 
Syria,Fertilisers,31024090,2.141,2.141,2.141, 
Syria,Fertilisers,31025000,3.969,3.969,3.969, 
Syria,Fertilisers,31026000,2.091,2.091,2.091, 
Syria,Fertilisers,31028000,1.586,1.586,1.586, 
Syria,Fertilisers,31029000,1.646,1.646,1.646, 
Syria,Fertilisers,3105,,,, 
Syria,Fertilisers,31051000,0.859,0.859,0.859, 
Syria,Fertilisers,31052010,1.121,1.121,1.121, 
Syria,Fertilisers,31052090,0.768,0.768,0.768, 
Syria,Fertilisers,31053000,0.545,0.545,0.545, 
Syria,Fertilisers,31054000,0.364,0.364,0.364, 
Syria,Fertilisers,31055100,1.525,1.525,1.525, 
Syria,Fertilisers,31055900,0.667,0.667,0.667, 
Syria,Fertilisers,31059020,1.424,1.424,1.424, 
Syria,Fertilisers,31059080,0.747,0.747,0.747, 
Syria,Aluminium,7601,0.396,0.432,0.468,(L)
Syria,Aluminium,7603,0.539,0.588,0.637,(L)
Syria,Aluminium,76041010,0.781,0.852,0.923,(L)
Syria,Aluminium,76041090,0.803,0.876,0.949,(L)
Syria,Aluminium,76042100,0.803,0.876,0.949,(L)
Syria,Aluminium,76042910,0.781,0.852,0.923,(L)
Syria,Aluminium,76042990,0.803,0.876,0.949,(L)
Syria,Aluminium,7605,0.781,0.852,0.923,(L)
Syria,Aluminium,7606,1.287,1.404,1.521,(L)
Syria,Aluminium,7607,1.287,1.404,1.521,(L)
Syria,Aluminium,7608,0.803,0.876,0.949,(L)
Syria,Aluminium,76090000,0.803,0.876,0.949,(L)
Syria,Aluminium,76101000,0.803,0.876,0.949,(L)
Syria,Aluminium,761090,0.803,0.876,0.949,(L)
Syria,Aluminium,76109010,0.803,0.876,0.949,(L)
Syria,Aluminium,76109090,0.803,0.876,0.949,(L)
Syria,Aluminium,76110000,1.287,1.404,1.521,(L)
Syria,Aluminium,7612,1.287,1.404,1.521,(L)
Syria,Aluminium,76130000,1.287,1.404,1.521,(L)
Syria,Aluminium,7614,0.781,0.852,0.923,(L)
Syria,Aluminium,76161000,1.287,1.404,1.521,(L)
Syria,Aluminium,76169100,1.287,1.404,1.521,(L)
Syria,Aluminium,76169910,0.539,0.588,0.637,(L)
Syria,Aluminium,76169990,1.287,1.404,1.521,(L)
Syria,Hydrogen,28041000,11.902,12.984,14.066, 
Taiwan,Cement,25070080,,,,
Taiwan,Cement,25231000,,,,
Taiwan,Cement,25231000,0.946,1.032,1.118,(A)
Taiwan,Cement,25232100,,,, 
Taiwan,Cement,25232900,0.979,1.068,1.157, 
Taiwan,Cement,25239000,,,,
Taiwan,Cement,25239000,,,,
Taiwan,Cement,25233000,,,, 
Taiwan,Fertilisers,28080000,2.182,2.182,2.182, 
Taiwan,Fertilisers,28141000,2.222,2.222,2.222, 
Taiwan,Fertilisers,28142000,0.667,0.667,0.667, 
Taiwan,Fertilisers,28342100,1.848,1.848,1.848, 
Taiwan,Fertilisers,3102,,,, 
Taiwan,Fertilisers,31021012,0.465,0.465,0.465, 
Taiwan,Fertilisers,31021015,0.747,0.747,0.747, 
Taiwan,Fertilisers,31021019,1.404,1.404,1.404, 
Taiwan,Fertilisers,31021090,1.374,1.374,1.374, 
Taiwan,Fertilisers,31022100,0.667,0.667,0.667, 
Taiwan,Fertilisers,31022900,1.283,1.283,1.283, 
Taiwan,Fertilisers,31023010,1.424,1.424,1.424, 
Taiwan,Fertilisers,31023090,2.192,2.192,2.192, 
Taiwan,Fertilisers,31024010,1.869,1.869,1.869, 
Taiwan,Fertilisers,31024090,1.869,1.869,1.869, 
Taiwan,Fertilisers,31025000,3.404,3.404,3.404, 
Taiwan,Fertilisers,31026000,1.838,1.838,1.838, 
Taiwan,Fertilisers,31028000,1.424,1.424,1.424, 
Taiwan,Fertilisers,31029000,1.495,1.495,1.495, 
Taiwan,Fertilisers,3105,,,, 
Taiwan,Fertilisers,31051000,0.778,0.778,0.778, 
Taiwan,Fertilisers,31052010,0.98,0.98,0.98, 
Taiwan,Fertilisers,31052090,0.677,0.677,0.677, 
Taiwan,Fertilisers,31053000,0.545,0.545,0.545, 
Taiwan,Fertilisers,31054000,0.364,0.364,0.364, 
Taiwan,Fertilisers,31055100,1.333,1.333,1.333, 
Taiwan,Fertilisers,31055900,0.646,0.646,0.646, 
Taiwan,Fertilisers,31059020,1.263,1.263,1.263, 
Taiwan,Fertilisers,31059080,0.657,0.657,0.657, 
Taiwan,Aluminium,7601,0.396,0.432,0.468,(L)
Taiwan,Aluminium,7603,0.517,0.564,0.611,(L)
Taiwan,Aluminium,76041010,0.759,0.828,0.897,(L)
Taiwan,Aluminium,76041090,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76042100,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76042910,0.759,0.828,0.897,(L)
Taiwan,Aluminium,76042990,0.781,0.852,0.923,(L)
Taiwan,Aluminium,7605,0.759,0.828,0.897,(L)
Taiwan,Aluminium,7606,1.265,1.38,1.495,(L)
Taiwan,Aluminium,7607,1.265,1.38,1.495,(L)
Taiwan,Aluminium,7608,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76090000,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76101000,0.781,0.852,0.923,(L)
Taiwan,Aluminium,761090,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76109010,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76109090,0.781,0.852,0.923,(L)
Taiwan,Aluminium,76110000,1.265,1.38,1.495,(L)
Taiwan,Aluminium,7612,1.265,1.38,1.495,(L)
Taiwan,Aluminium,76130000,1.265,1.38,1.495,(L)
Taiwan,Aluminium,7614,0.759,0.828,0.897,(L)
Taiwan,Aluminium,76161000,1.265,1.38,1.495,(L)
Taiwan,Aluminium,76169100,1.265,1.38,1.495,(L)
Taiwan,Aluminium,76169910,0.517,0.564,0.611,(L)
Taiwan,Aluminium,76169990,1.265,1.38,1.495,(L)
Taiwan,Hydrogen,28041000,11.902,12.984,14.066, 
Taiwan,Iron and steel,26011200,0.242,0.264,0.286, 
Taiwan,Iron and steel,7201,2.046,2.232,2.418, 
Taiwan,Iron and steel,720211,,,, 
Taiwan,Iron and steel,720219,,,, 
Taiwan,Iron and steel,720241,,,, 
Taiwan,Iron and steel,720249,,,, 
Taiwan,Iron and steel,72026000,,,, 
Taiwan,Iron and steel,7203,,,,
Taiwan,Iron and steel,7205,2.057,2.244,2.431,(C)
Taiwan,Iron and steel,7206,,,,
Taiwan,Iron and steel,72061000,2.134,2.328,2.522,(C)
Taiwan,Iron and steel,72069000,2.134,2.328,2.522,(C)
Taiwan,Iron and steel,7207,,,,
Taiwan,Iron and steel,72071111,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72071114,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72071116,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72071190,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72071210,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72071290,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72071912,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72071919,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72071980,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72072011,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72072015,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72072017,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72072019,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72072032,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72072039,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72072052,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72072059,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72072080,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,7208,2.541,2.771,3.002,(C)
Taiwan,Iron and steel,7209,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7210,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7211,,,,
Taiwan,Iron and steel,72111300,2.541,2.771,3.002,(C)
Taiwan,Iron and steel,72111400,2.541,2.771,3.002,(C)
Taiwan,Iron and steel,72111900,2.541,2.771,3.002,(C)
Taiwan,Iron and steel,721123,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,72112900,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,721190,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7212,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7213,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,7214,,,,
Taiwan,Iron and steel,72141000,2.721,2.968,3.216,(C)
Taiwan,Iron and steel,72142000,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,72143000,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,721491,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,721499,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,7215,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,7216,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,7217,,,,
Taiwan,Iron and steel,721710,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,721720,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,721730,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,721790,2.528,2.757,2.987,(C)
Taiwan,Iron and steel,7218,,,,
Taiwan,Iron and steel,72181000,9.537,10.404,11.271, 
Taiwan,Iron and steel,721891,9.537,10.404,11.271, 
Taiwan,Iron and steel,72189911,9.537,10.404,11.271, 
Taiwan,Iron and steel,72189919,9.537,10.404,11.271, 
Taiwan,Iron and steel,72189920,9.537,10.404,11.271, 
Taiwan,Iron and steel,72189980,9.537,10.404,11.271, 
Taiwan,Iron and steel,7219,,,, 
Taiwan,Iron and steel,72191100,9.559,10.428,11.297, 
Taiwan,Iron and steel,721912,9.559,10.428,11.297, 
Taiwan,Iron and steel,721913,9.559,10.428,11.297, 
Taiwan,Iron and steel,721914,9.559,10.428,11.297, 
Taiwan,Iron and steel,721921,9.559,10.428,11.297, 
Taiwan,Iron and steel,721922,,,, 
Taiwan,Iron and steel,72192300,9.537,10.404,11.271, 
Taiwan,Iron and steel,72192400,9.537,10.404,11.271, 
Taiwan,Iron and steel,72193100,9.559,10.428,11.297, 
Taiwan,Iron and steel,721932,9.559,10.428,11.297, 
Taiwan,Iron and steel,721933,9.559,10.428,11.297, 
Taiwan,Iron and steel,721934,,,, 
Taiwan,Iron and steel,721935,9.559,10.428,11.297, 
Taiwan,Iron and steel,721990,9.559,10.428,11.297, 
Taiwan,Iron and steel,7220,,,, 
Taiwan,Iron and steel,72201100,9.493,10.356,11.219, 
Taiwan,Iron and steel,72201200,9.559,10.428,11.297, 
Taiwan,Iron and steel,722020,,,, 
Taiwan,Iron and steel,722090,9.559,10.428,11.297, 
Taiwan,Iron and steel,7221,,,, 
Taiwan,Iron and steel,7222,,,, 
Taiwan,Iron and steel,722211,11.0,12.0,13.0, 
Taiwan,Iron and steel,722219,11.0,12.0,13.0, 
Taiwan,Iron and steel,722220,11.0,12.0,13.0, 
Taiwan,Iron and steel,722230,11.0,12.0,13.0, 
Taiwan,Iron and steel,722240,11.0,12.0,13.0, 
Taiwan,Iron and steel,7223,,,, 
Taiwan,Iron and steel,722300,11.0,12.0,13.0, 
Taiwan,Iron and steel,7224,,,, 
Taiwan,Iron and steel,722410,2.508,2.736,2.964,(F)
Taiwan,Iron and steel,72249002,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249003,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249005,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249007,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249014,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249018,2.508,2.736,2.964,(F)
Taiwan,Iron and steel,72249031,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249038,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72249090,2.508,2.736,2.964,(F)
Taiwan,Iron and steel,7225,,,, 
Taiwan,Iron and steel,72251100,3.113,3.396,3.679,(C)
Taiwan,Iron and steel,72251910,2.6,2.837,3.073,(C)
Taiwan,Iron and steel,72251990,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,722530,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,722540,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,722550,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,72259100,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,72259200,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,72259900,2.6,2.837,3.073,(F)
Taiwan,Iron and steel,7226,,,, 
Taiwan,Iron and steel,72261100,3.113,3.396,3.679,(C)
Taiwan,Iron and steel,72261910,2.365,2.58,2.795,(C)
Taiwan,Iron and steel,72261980,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,72262000,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,722691,2.365,2.58,2.795,(F)
Taiwan,Iron and steel,72269200,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,722699,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,7227,2.387,2.604,2.821,(C)/(F)
Taiwan,Iron and steel,7228,,,, 
Taiwan,Iron and steel,72281020,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,72281050,2.508,2.736,2.964,(F)
Taiwan,Iron and steel,72281090,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,722820,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,722830,2.387,2.604,2.821,(C)/(F)
Taiwan,Iron and steel,722840,2.508,2.736,2.964,(F)
Taiwan,Iron and steel,722850,2.387,2.604,2.821,(C)/(F)
Taiwan,Iron and steel,722860,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,722870,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,72288000,2.387,2.604,2.821,(F)
Taiwan,Iron and steel,7229,2.387,2.604,2.821,(C)/(F)
Taiwan,Iron and steel,7301,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7302,2.621,2.86,3.098,(C)
Taiwan,Iron and steel,7303,,,, 
Taiwan,Iron and steel,730300,2.72,2.968,3.215, 
Taiwan,Iron and steel,7304,,,, 
Taiwan,Iron and steel,73041100,2.764,3.016,3.267, 
Taiwan,Iron and steel,730419,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,73042200,2.764,3.016,3.267, 
Taiwan,Iron and steel,73042300,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,73042400,2.764,3.016,3.267, 
Taiwan,Iron and steel,730429,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,730431,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,730439,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,73044100,2.764,3.016,3.267, 
Taiwan,Iron and steel,730449,2.764,3.016,3.267, 
Taiwan,Iron and steel,730451,2.456,2.68,2.903,(F)
Taiwan,Iron and steel,730459,2.456,2.68,2.903,(C)/(F)
Taiwan,Iron and steel,73049000,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,7305,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7306,,,, 
Taiwan,Iron and steel,73061100,2.797,3.052,3.306, 
Taiwan,Iron and steel,73061900,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73062100,2.797,3.052,3.306, 
Taiwan,Iron and steel,73062900,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73063012,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73063018,2.544,2.776,3.007, 
Taiwan,Iron and steel,73063041,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73063049,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73063072,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73063077,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73063080,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73064020,2.797,3.052,3.306, 
Taiwan,Iron and steel,73064080,2.775,3.028,3.28, 
Taiwan,Iron and steel,73065021,2.5,2.728,2.955,(F)
Taiwan,Iron and steel,73065029,2.478,2.704,2.929,(F)
Taiwan,Iron and steel,73065080,2.5,2.728,2.955,(F)
Taiwan,Iron and steel,73066110,2.797,3.052,3.306, 
Taiwan,Iron and steel,73066192,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73066199,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73066910,2.797,3.052,3.306, 
Taiwan,Iron and steel,73066990,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,73069000,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7307,,,, 
Taiwan,Iron and steel,730711,2.61,2.848,3.085, 
Taiwan,Iron and steel,73071910,2.61,2.848,3.085, 
Taiwan,Iron and steel,73071990,2.698,2.944,3.189,(C)
Taiwan,Iron and steel,73072100,2.797,3.052,3.306, 
Taiwan,Iron and steel,730722,2.797,3.052,3.306, 
Taiwan,Iron and steel,730723,2.797,3.052,3.306, 
Taiwan,Iron and steel,730729,2.797,3.052,3.306, 
Taiwan,Iron and steel,73079100,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,730792,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,730793,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,730799,2.544,2.776,3.007,(C)
Taiwan,Iron and steel,7308,2.665,2.908,3.15,(C)
Taiwan,Iron and steel,7309,2.687,2.932,3.176,(C)
Taiwan,Iron and steel,7310,2.566,2.8,3.033,(C)
Taiwan,Iron and steel,7311,,,, 
Taiwan,Iron and steel,731100,2.665,2.908,3.15,(C)
Taiwan,Iron and steel,7318,,,, 
Taiwan,Iron and steel,73181100,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181210,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181290,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181300,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181410,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181491,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181499,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,731815,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,731816,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73181900,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73182100,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73182200,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73182300,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73182400,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,73182900,2.978,3.249,3.519,(C)
Taiwan,Iron and steel,7326,,,, 
Taiwan,Iron and steel,73261100,2.698,2.944,3.189,(C)
Taiwan,Iron and steel,732619,2.698,2.944,3.189,(C)
Taiwan,Iron and steel,73262000,2.533,2.764,2.994,(C)
Taiwan,Iron and steel,73269030,2.533,2.764,2.994,(C)
Taiwan,Iron and steel,73269040,2.533,2.764,2.994,(C)
Taiwan,Iron and steel,73269050,2.533,2.764,2.994,(C)
Taiwan,Iron and steel,73269060,2.533,2.764,2.994,(C)
Taiwan,Iron and steel,73269092,2.698,2.944,3.189,(C)
Taiwan,Iron and steel,73269094,2.698,2.944,3.189,(C)
Taiwan,Iron and steel,73269096,2.698,2.944,3.189,(C)
Taiwan,Iron and steel,73269098,2.566,2.8,3.033,(C)
Tajikistan,Cement,25070080,,,,
Tajikistan,Cement,25231000,,,,
Tajikistan,Cement,25231000,1.496,1.632,1.768,(A)
Tajikistan,Cement,25232100,,,, 
Tajikistan,Cement,25232900,1.496,1.632,1.768, 
Tajikistan,Cement,25239000,,,,
Tajikistan,Cement,25239000,1.43,1.56,1.69,(A)
Tajikistan,Cement,25233000,,,, 
Tajikistan,Fertilisers,28080000,2.767,2.767,2.767, 
Tajikistan,Fertilisers,28141000,,,, 
Tajikistan,Fertilisers,28142000,0.697,0.697,0.697, 
Tajikistan,Fertilisers,28342100,2.252,2.252,2.252, 
Tajikistan,Fertilisers,3102,,,, 
Tajikistan,Fertilisers,31021012,0.495,0.495,0.495, 
Tajikistan,Fertilisers,31021015,0.808,0.808,0.808, 
Tajikistan,Fertilisers,31021019,1.505,1.505,1.505, 
Tajikistan,Fertilisers,31021090,1.465,1.465,1.465, 
Tajikistan,Fertilisers,31022100,0.667,0.667,0.667, 
Tajikistan,Fertilisers,31022900,1.454,1.454,1.454, 
Tajikistan,Fertilisers,31023010,1.707,1.707,1.707, 
Tajikistan,Fertilisers,31023090,2.626,2.626,2.626, 
Tajikistan,Fertilisers,31024010,2.232,2.232,2.232, 
Tajikistan,Fertilisers,31024090,2.232,2.232,2.232, 
Tajikistan,Fertilisers,31025000,4.323,4.323,4.323, 
Tajikistan,Fertilisers,31026000,2.202,2.202,2.202, 
Tajikistan,Fertilisers,31028000,1.646,1.646,1.646, 
Tajikistan,Fertilisers,31029000,1.687,1.687,1.687, 
Tajikistan,Fertilisers,3105,,,, 
Tajikistan,Fertilisers,31051000,0.848,0.848,0.848, 
Tajikistan,Fertilisers,31052010,1.101,1.101,1.101, 
Tajikistan,Fertilisers,31052090,0.747,0.747,0.747, 
Tajikistan,Fertilisers,31053000,0.545,0.545,0.545, 
Tajikistan,Fertilisers,31054000,0.343,0.343,0.343, 
Tajikistan,Fertilisers,31055100,1.515,1.515,1.515, 
Tajikistan,Fertilisers,31055900,0.646,0.646,0.646, 
Tajikistan,Fertilisers,31059020,1.485,1.485,1.485, 
Tajikistan,Fertilisers,31059080,0.758,0.758,0.758, 
Tajikistan,Aluminium,7601,1.87,2.04,2.21,(K)
